run_id,timestamp,claim_id,experiment_id,workload,variant,adapter_commit,config_hash,seed,repetition,order_index,parameter_set,parameters_json,input_scale,native_work_units,threads,cores_visible,phase,latency_ms,cpu_time_ms,peak_rss_mb,proof_bytes,verify_ok,exit_code,error_type,page_faults,process_read_bytes,process_write_bytes,peak_swap_mb,ram_per_application_unit,process_counter_provider,measurement_scope,energy_joules,energy_source,cold_start,invalid_proof_kind,rejection_latency_ms,metric_unavailable_reason,boundary_reason,evidence_class,result_scope,run_role,recorded,phase_supported,phase_status,phase_metrics_json,constraints,public_inputs,native_relation_size,relation_unit,counter_sampling_interval_ms,counter_samples
f5eb5d61-ddbc-4114-a209-218580c6d588,2026-08-09T03:08:35.684041+00:00,C2-CONTROLLED-SNARK,controlled-groth16-bls12-377-pilot-v1,controlled_kernel,ark-groth16-0.5.0-bls12-377,5779a2e1a58ed1c2fdb55d75e845aefd0e2692b0,8a98b19a81b13daee2dab5016c2d6443d33240ba10559a49b8af6df16232a769,4974802403425822671,0,0,default,{},16,16,1,16,native_execution,0.000691,,,,,,,,,,,,,phase,,,true,,,,,measured,matched Groth16 curve pilot; no protocol-superiority claim,os_cache_primer,false,true,ok,"{""native_work_units"":16.0}",,,,,,
f5eb5d61-ddbc-4114-a209-218580c6d588,2026-08-09T03:08:35.684126+00:00,C2-CONTROLLED-SNARK,controlled-groth16-bls12-377-pilot-v1,controlled_kernel,ark-groth16-0.5.0-bls12-377,5779a2e1a58ed1c2fdb55d75e845aefd0e2692b0,8a98b19a81b13daee2dab5016c2d6443d33240ba10559a49b8af6df16232a769,4974802403425822671,0,0,default,{},16,16,1,16,witness,0.456169,,,,,,,,,,,,,phase,,,true,,,,,measured,matched Groth16 curve pilot; no protocol-superiority claim,os_cache_primer,false,true,ok,"{""constraint_count"":16.0}",,,,,,
f5eb5d61-ddbc-4114-a209-218580c6d588,2026-08-09T03:08:35.684152+00:00,C2-CONTROLLED-SNARK,controlled-groth16-bls12-377-pilot-v1,controlled_kernel,ark-groth16-0.5.0-bls12-377,5779a2e1a58ed1c2fdb55d75e845aefd0e2692b0,8a98b19a81b13daee2dab5016c2d6443d33240ba10559a49b8af6df16232a769,4974802403425822671,0,0,default,{},16,16,1,16,setup_or_preprocess,18.288222,,,,,,,,,,,,,phase,,,true,,,,,measured,matched Groth16 curve pilot; no protocol-superiority claim,os_cache_primer,false,true,ok,"{""constraint_count"":16.0}",,,,,,
f5eb5d61-ddbc-4114-a209-218580c6d588,2026-08-09T03:08:35.684169+00:00,C2-CONTROLLED-SNARK,controlled-groth16-bls12-377-pilot-v1,controlled_kernel,ark-groth16-0.5.0-bls12-377,5779a2e1a58ed1c2fdb55d75e845aefd0e2692b0,8a98b19a81b13daee2dab5016c2d6443d33240ba10559a49b8af6df16232a769,4974802403425822671,0,0,default,{},16,16,1,16,prove_total,6.117664,,,,,,,,,,,,,phase,,,true,,,,,measured,matched Groth16 curve pilot; no protocol-superiority claim,os_cache_primer,false,true,ok,"{""constraint_count"":16.0}",,,,,,
f5eb5d61-ddbc-4114-a209-218580c6d588,2026-08-09T03:08:35.684184+00:00,C2-CONTROLLED-SNARK,controlled-groth16-bls12-377-pilot-v1,controlled_kernel,ark-groth16-0.5.0-bls12-377,5779a2e1a58ed1c2fdb55d75e845aefd0e2692b0,8a98b19a81b13daee2dab5016c2d6443d33240ba10559a49b8af6df16232a769,4974802403425822671,0,0,default,{},16,16,1,16,serialize,0.002224,,,,,,,,,,,,,phase,,,true,,,,,measured,matched Groth16 curve pilot; no protocol-superiority claim,os_cache_primer,false,true,ok,"{""proof_bytes"":192.0}",,,,,,
f5eb5d61-ddbc-4114-a209-218580c6d588,2026-08-09T03:08:35.684199+00:00,C2-CONTROLLED-SNARK,controlled-groth16-bls12-377-pilot-v1,controlled_kernel,ark-groth16-0.5.0-bls12-377,5779a2e1a58ed1c2fdb55d75e845aefd0e2692b0,8a98b19a81b13daee2dab5016c2d6443d33240ba10559a49b8af6df16232a769,4974802403425822671,0,0,default,{},16,16,1,16,deserialize,0.860421,,,,,,,,,,,,,phase,,,true,,,,,measured,matched Groth16 curve pilot; no protocol-superiority claim,os_cache_primer,false,true,ok,"{""proof_bytes"":192.0}",,,,,,
f5eb5d61-ddbc-4114-a209-218580c6d588,2026-08-09T03:08:35.684212+00:00,C2-CONTROLLED-SNARK,controlled-groth16-bls12-377-pilot-v1,controlled_kernel,ark-groth16-0.5.0-bls12-377,5779a2e1a58ed1c2fdb55d75e845aefd0e2692b0,8a98b19a81b13daee2dab5016c2d6443d33240ba10559a49b8af6df16232a769,4974802403425822671,0,0,default,{},16,16,1,16,verify_core,1.715241,,,,,,,,,,,,,phase,,,true,,,,,measured,matched Groth16 curve pilot; no protocol-superiority claim,os_cache_primer,false,true,ok,{},,,,,,
f5eb5d61-ddbc-4114-a209-218580c6d588,2026-08-09T03:08:35.684226+00:00,C2-CONTROLLED-SNARK,controlled-groth16-bls12-377-pilot-v1,controlled_kernel,ark-groth16-0.5.0-bls12-377,5779a2e1a58ed1c2fdb55d75e845aefd0e2692b0,8a98b19a81b13daee2dab5016c2d6443d33240ba10559a49b8af6df16232a769,4974802403425822671,0,0,default,{},16,16,1,16,verify_total,2.622029,,,,,,,,,,,,,phase,,,true,,,,,measured,matched Groth16 curve pilot; no protocol-superiority claim,os_cache_primer,false,true,ok,{},,,,,,
f5eb5d61-ddbc-4114-a209-218580c6d588,2026-08-09T03:08:35.684240+00:00,C2-CONTROLLED-SNARK,controlled-groth16-bls12-377-pilot-v1,controlled_kernel,ark-groth16-0.5.0-bls12-377,5779a2e1a58ed1c2fdb55d75e845aefd0e2692b0,8a98b19a81b13daee2dab5016c2d6443d33240ba10559a49b8af6df16232a769,4974802403425822671,0,0,default,{},16,16,1,16,fft_ntt,,,,,,,,,,,,,,phase,,,true,,,Arkworks Groth16 does not expose stable per-run FFT/MSM/commitment hooks,,measured,matched Groth16 curve pilot; no protocol-superiority claim,os_cache_primer,false,false,unsupported,{},,,,,,
f5eb5d61-ddbc-4114-a209-218580c6d588,2026-08-09T03:08:35.684253+00:00,C2-CONTROLLED-SNARK,controlled-groth16-bls12-377-pilot-v1,controlled_kernel,ark-groth16-0.5.0-bls12-377,5779a2e1a58ed1c2fdb55d75e845aefd0e2692b0,8a98b19a81b13daee2dab5016c2d6443d33240ba10559a49b8af6df16232a769,4974802403425822671,0,0,default,{},16,16,1,16,msm,,,,,,,,,,,,,,phase,,,true,,,Arkworks Groth16 does not expose stable per-run FFT/MSM/commitment hooks,,measured,matched Groth16 curve pilot; no protocol-superiority claim,os_cache_primer,false,false,unsupported,{},,,,,,
f5eb5d61-ddbc-4114-a209-218580c6d588,2026-08-09T03:08:35.684266+00:00,C2-CONTROLLED-SNARK,controlled-groth16-bls12-377-pilot-v1,controlled_kernel,ark-groth16-0.5.0-bls12-377,5779a2e1a58ed1c2fdb55d75e845aefd0e2692b0,8a98b19a81b13daee2dab5016c2d6443d33240ba10559a49b8af6df16232a769,4974802403425822671,0,0,default,{},16,16,1,16,commitment,,,,,,,,,,,,,,phase,,,true,,,Arkworks Groth16 does not expose stable per-run FFT/MSM/commitment hooks,,measured,matched Groth16 curve pilot; no protocol-superiority claim,os_cache_primer,false,false,unsupported,{},,,,,,
f5eb5d61-ddbc-4114-a209-218580c6d588,2026-08-09T03:08:35.684278+00:00,C2-CONTROLLED-SNARK,controlled-groth16-bls12-377-pilot-v1,controlled_kernel,ark-groth16-0.5.0-bls12-377,5779a2e1a58ed1c2fdb55d75e845aefd0e2692b0,8a98b19a81b13daee2dab5016c2d6443d33240ba10559a49b8af6df16232a769,4974802403425822671,0,0,default,{},16,16,1,16,key_load,,,,,,,,,,,,,,phase,,,true,,,Arkworks Groth16 does not expose stable per-run FFT/MSM/commitment hooks,,measured,matched Groth16 curve pilot; no protocol-superiority claim,os_cache_primer,false,false,unsupported,{},,,,,,
f5eb5d61-ddbc-4114-a209-218580c6d588,2026-08-09T03:08:35.684291+00:00,C2-CONTROLLED-SNARK,controlled-groth16-bls12-377-pilot-v1,controlled_kernel,ark-groth16-0.5.0-bls12-377,5779a2e1a58ed1c2fdb55d75e845aefd0e2692b0,8a98b19a81b13daee2dab5016c2d6443d33240ba10559a49b8af6df16232a769,4974802403425822671,0,0,default,{},16,16,1,16,adapter_process_wall,75.463898,20.000000,4.125000,192,true,0,,274,956,,,,linux-procfs,process,,,true,,,"private commit and per-process swap I/O are unavailable; VmSwap reports allocation, not swap traffic; No documented hardware or OS energy counter is configured in WSL2",,measured,matched Groth16 curve pilot; no protocol-superiority claim,os_cache_primer,false,true,ok,{},16,2,16,r1cs_constraints,5.0,14
ec5ae795-9edc-4a4e-95cb-7acff41b9291,2026-08-09T03:08:35.758545+00:00,C2-CONTROLLED-SNARK,controlled-groth16-bls12-377-pilot-v1,controlled_kernel,ark-groth16-0.5.0-bls12-377,5779a2e1a58ed1c2fdb55d75e845aefd0e2692b0,8a98b19a81b13daee2dab5016c2d6443d33240ba10559a49b8af6df16232a769,7355116779987170304,1,1,default,{},16,16,1,16,native_execution,0.000741,,,,,,,,,,,,,phase,,,true,,,,,measured,matched Groth16 curve pilot; no protocol-superiority claim,os_cache_primer,false,true,ok,"{""native_work_units"":16.0}",,,,,,
