claim_id,experiment_id,adapter_commit,config_hash,workload,variant,parameter_set,parameters_json,phase,input_scale,threads,invalid_proof_kind,supported,n,mean_latency_ms,stdev_latency_ms,p50_latency_ms,p95_latency_ms,min_latency_ms,max_latency_ms,median_cpu_time_ms,median_peak_rss_mb,median_page_faults,proof_bytes,native_relation_size,relation_unit,public_inputs,expected_outcomes,stdev_unavailable_reason,excluded_boundary_metrics,metric_unavailable_reason,speedup_vs_one_thread,speedup_ci_low,speedup_ci_high,parallel_efficiency,application_throughput_units_s,native_overhead_ratio,cpu_wall_ratio,ram_per_application_unit_mb,saturation_threads,scaling_coefficient_a,scaling_exponent_b,scaling_exponent_ci_low,scaling_exponent_ci_high,scaling_r_squared,evidence_class,result_scope,run_role,recorded
C2-CONTROLLED-SNARK,controlled-groth16-bls12-377-pilot-v1,5779a2e1a58ed1c2fdb55d75e845aefd0e2692b0,8a98b19a81b13daee2dab5016c2d6443d33240ba10559a49b8af6df16232a769,controlled_kernel,ark-groth16-0.5.0-bls12-377,default,{},adapter_process_wall,16,1,,true,3,79.120364,4.763315,79.743683,83.161569,74.076076,83.541334,20.000000,4.089844,266.000000,192,16,r1cs_constraints,2,all-expected,,,"Linux procfs read failed: [Errno 13] Permission denied: '/proc/545/io'; private commit and per-process swap I/O are unavailable; VmSwap reports allocation, not swap traffic; No documented hardware or OS energy counter is configured in WSL2; Linux procfs read failed: [Errno 13] Permission denied: '/proc/645/io'; private commit and per-process swap I/O are unavailable; VmSwap reports allocation, not swap traffic; No documented hardware or OS energy counter is configured in WSL2; private commit and per-process swap I/O are unavailable; VmSwap reports allocation, not swap traffic; No documented hardware or OS energy counter is configured in WSL2",,,,,,,0.250804,0.255615,,,,,,,measured,matched Groth16 curve pilot; no protocol-superiority claim,measurement,true
C2-CONTROLLED-SNARK,controlled-groth16-bls12-377-pilot-v1,5779a2e1a58ed1c2fdb55d75e845aefd0e2692b0,8a98b19a81b13daee2dab5016c2d6443d33240ba10559a49b8af6df16232a769,controlled_kernel,ark-groth16-0.5.0-bls12-377,default,{},adapter_process_wall,16,1,wrong_public_input,true,3,75.618199,0.386355,75.561700,75.982893,75.263204,76.029692,20.000000,4.109375,273.000000,192,16,r1cs_constraints,2,all-expected,,,"private commit and per-process swap I/O are unavailable; VmSwap reports allocation, not swap traffic; No documented hardware or OS energy counter is configured in WSL2",,,,,,,0.264684,0.256836,,,,,,,measured,matched Groth16 curve pilot; no protocol-superiority claim,measurement,true
C2-CONTROLLED-SNARK,controlled-groth16-bls12-377-pilot-v1,5779a2e1a58ed1c2fdb55d75e845aefd0e2692b0,8a98b19a81b13daee2dab5016c2d6443d33240ba10559a49b8af6df16232a769,controlled_kernel,ark-groth16-0.5.0-bls12-377,default,{},adapter_process_wall,16,2,,true,3,74.379264,2.763399,73.037879,77.105379,72.542590,77.557324,20.000000,4.093750,286.000000,192,16,r1cs_constraints,2,all-expected,,,"Linux procfs read failed: [Errno 13] Permission denied: '/proc/736/io'; private commit and per-process swap I/O are unavailable; VmSwap reports allocation, not swap traffic; No documented hardware or OS energy counter is configured in WSL2; private commit and per-process swap I/O are unavailable; VmSwap reports allocation, not swap traffic; No documented hardware or OS energy counter is configured in WSL2",,,,,,,0.273831,0.255859,,,,,,,measured,matched Groth16 curve pilot; no protocol-superiority claim,measurement,true
C2-CONTROLLED-SNARK,controlled-groth16-bls12-377-pilot-v1,5779a2e1a58ed1c2fdb55d75e845aefd0e2692b0,8a98b19a81b13daee2dab5016c2d6443d33240ba10559a49b8af6df16232a769,controlled_kernel,ark-groth16-0.5.0-bls12-377,default,{},adapter_process_wall,16,2,wrong_public_input,true,3,74.097718,2.466107,73.548244,76.467818,71.952694,76.792215,20.000000,4.109375,282.000000,192,16,r1cs_constraints,2,all-expected,,,"Linux procfs read failed: [Errno 13] Permission denied: '/proc/678/io'; private commit and per-process swap I/O are unavailable; VmSwap reports allocation, not swap traffic; No documented hardware or OS energy counter is configured in WSL2; private commit and per-process swap I/O are unavailable; VmSwap reports allocation, not swap traffic; No documented hardware or OS energy counter is configured in WSL2",,,,,,,0.271930,0.256836,,,,,,,measured,matched Groth16 curve pilot; no protocol-superiority claim,measurement,true
C2-CONTROLLED-SNARK,controlled-groth16-bls12-377-pilot-v1,5779a2e1a58ed1c2fdb55d75e845aefd0e2692b0,8a98b19a81b13daee2dab5016c2d6443d33240ba10559a49b8af6df16232a769,controlled_kernel,ark-groth16-0.5.0-bls12-377,default,{},adapter_process_wall,16,4,,true,3,76.109746,0.708506,76.141750,76.735712,75.385781,76.801708,40.000000,4.187500,318.000000,192,16,r1cs_constraints,2,all-expected,,,"private commit and per-process swap I/O are unavailable; VmSwap reports allocation, not swap traffic; No documented hardware or OS energy counter is configured in WSL2",,,,,,,0.525336,0.261719,,,,,,,measured,matched Groth16 curve pilot; no protocol-superiority claim,measurement,true
C2-CONTROLLED-SNARK,controlled-groth16-bls12-377-pilot-v1,5779a2e1a58ed1c2fdb55d75e845aefd0e2692b0,8a98b19a81b13daee2dab5016c2d6443d33240ba10559a49b8af6df16232a769,controlled_kernel,ark-groth16-0.5.0-bls12-377,default,{},adapter_process_wall,16,4,wrong_public_input,true,3,77.518430,1.499079,76.940321,78.992472,76.394481,79.220489,40.000000,4.195312,316.000000,192,16,r1cs_constraints,2,all-expected,,,"Linux procfs read failed: [Errno 13] Permission denied: '/proc/611/io'; private commit and per-process swap I/O are unavailable; VmSwap reports allocation, not swap traffic; No documented hardware or OS energy counter is configured in WSL2; private commit and per-process swap I/O are unavailable; VmSwap reports allocation, not swap traffic; No documented hardware or OS energy counter is configured in WSL2",,,,,,,0.519883,0.262207,,,,,,,measured,matched Groth16 curve pilot; no protocol-superiority claim,measurement,true
C2-CONTROLLED-SNARK,controlled-groth16-bls12-377-pilot-v1,5779a2e1a58ed1c2fdb55d75e845aefd0e2692b0,8a98b19a81b13daee2dab5016c2d6443d33240ba10559a49b8af6df16232a769,controlled_kernel,ark-groth16-0.5.0-bls12-377,default,{},adapter_process_wall,64,1,,true,3,87.947828,0.536711,88.207502,88.295535,87.330666,88.305317,30.000000,4.308594,376.000000,192,64,r1cs_constraints,2,all-expected,,,"private commit and per-process swap I/O are unavailable; VmSwap reports allocation, not swap traffic; No documented hardware or OS energy counter is configured in WSL2",,,,,,,0.340107,0.067322,,,,,,,measured,matched Groth16 curve pilot; no protocol-superiority claim,measurement,true
C2-CONTROLLED-SNARK,controlled-groth16-bls12-377-pilot-v1,5779a2e1a58ed1c2fdb55d75e845aefd0e2692b0,8a98b19a81b13daee2dab5016c2d6443d33240ba10559a49b8af6df16232a769,controlled_kernel,ark-groth16-0.5.0-bls12-377,default,{},adapter_process_wall,64,1,wrong_public_input,true,3,87.396370,1.862124,87.551181,89.013748,85.461673,89.176255,30.000000,4.347656,377.000000,192,64,r1cs_constraints,2,all-expected,,,"Linux procfs read failed: [Errno 13] Permission denied: '/proc/754/io'; private commit and per-process swap I/O are unavailable; VmSwap reports allocation, not swap traffic; No documented hardware or OS energy counter is configured in WSL2; Linux procfs read failed: [Errno 13] Permission denied: '/proc/807/io'; private commit and per-process swap I/O are unavailable; VmSwap reports allocation, not swap traffic; No documented hardware or OS energy counter is configured in WSL2; private commit and per-process swap I/O are unavailable; VmSwap reports allocation, not swap traffic; No documented hardware or OS energy counter is configured in WSL2",,,,,,,0.342657,0.067932,,,,,,,measured,matched Groth16 curve pilot; no protocol-superiority claim,measurement,true
C2-CONTROLLED-SNARK,controlled-groth16-bls12-377-pilot-v1,5779a2e1a58ed1c2fdb55d75e845aefd0e2692b0,8a98b19a81b13daee2dab5016c2d6443d33240ba10559a49b8af6df16232a769,controlled_kernel,ark-groth16-0.5.0-bls12-377,default,{},adapter_process_wall,64,2,,true,3,79.269394,2.286884,79.156905,81.365092,77.040830,81.610446,30.000000,4.406250,398.000000,192,64,r1cs_constraints,2,all-expected,,,"Linux procfs read failed: [Errno 13] Permission denied: '/proc/803/io'; private commit and per-process swap I/O are unavailable; VmSwap reports allocation, not swap traffic; No documented hardware or OS energy counter is configured in WSL2; private commit and per-process swap I/O are unavailable; VmSwap reports allocation, not swap traffic; No documented hardware or OS energy counter is configured in WSL2",,,,,,,0.378994,0.068848,,,,,,,measured,matched Groth16 curve pilot; no protocol-superiority claim,measurement,true
C2-CONTROLLED-SNARK,controlled-groth16-bls12-377-pilot-v1,5779a2e1a58ed1c2fdb55d75e845aefd0e2692b0,8a98b19a81b13daee2dab5016c2d6443d33240ba10559a49b8af6df16232a769,controlled_kernel,ark-groth16-0.5.0-bls12-377,default,{},adapter_process_wall,64,2,wrong_public_input,true,3,79.463000,0.994083,79.133988,80.435290,78.675134,80.579879,40.000000,4.375000,393.000000,192,64,r1cs_constraints,2,all-expected,,,"Linux procfs read failed: [Errno 13] Permission denied: '/proc/694/io'; private commit and per-process swap I/O are unavailable; VmSwap reports allocation, not swap traffic; No documented hardware or OS energy counter is configured in WSL2; Linux procfs read failed: [Errno 13] Permission denied: '/proc/813/io'; private commit and per-process swap I/O are unavailable; VmSwap reports allocation, not swap traffic; No documented hardware or OS energy counter is configured in WSL2; private commit and per-process swap I/O are unavailable; VmSwap reports allocation, not swap traffic; No documented hardware or OS energy counter is configured in WSL2",,,,,,,0.505472,0.068359,,,,,,,measured,matched Groth16 curve pilot; no protocol-superiority claim,measurement,true
