run_id,timestamp,claim_id,experiment_id,workload,variant,adapter_commit,config_hash,seed,repetition,order_index,parameter_set,parameters_json,input_scale,native_work_units,threads,cores_visible,phase,latency_ms,cpu_time_ms,peak_rss_mb,proof_bytes,verify_ok,exit_code,error_type,page_faults,process_read_bytes,process_write_bytes,peak_swap_mb,ram_per_application_unit,process_counter_provider,measurement_scope,energy_joules,energy_source,cold_start,invalid_proof_kind,rejection_latency_ms,metric_unavailable_reason,boundary_reason,evidence_class,result_scope,run_role,recorded,phase_supported,phase_status,phase_metrics_json,constraints,public_inputs,native_relation_size,relation_unit,counter_sampling_interval_ms,counter_samples
c254d67c-3700-4dd1-92c3-da0a561948ab,2026-08-20T10:52:22.617286+00:00,PAPER-RQ1-IDENTITY,paper-identity-stark-v1,credential,winterfell-0.13.1-f128,de37e6b6e76575a9843f9bc8c93dd6cd0baeb50e,c24f915ebca51f6b1ec2495b2fd8d52c23b516b84120b8d80add8663d951f0b9,8638066593605423408,0,0,identity-paper-r1,"{""age_bits"":8,""application_units"":2,""hash_rounds"":5,""scale_mode"":""target_native_size""}",16384,16384,16,16,native_execution,1.112541,,,,,,,,,,,,,phase,,,true,,,,,measured,paper-scale identity campaign,os_cache_primer,false,true,ok,"{""air_trace_cells"":16384.0,""application_units"":2.0,""relation_digest"":3.359860680456262e+18}",,,,,,
c254d67c-3700-4dd1-92c3-da0a561948ab,2026-08-20T10:52:22.617402+00:00,PAPER-RQ1-IDENTITY,paper-identity-stark-v1,credential,winterfell-0.13.1-f128,de37e6b6e76575a9843f9bc8c93dd6cd0baeb50e,c24f915ebca51f6b1ec2495b2fd8d52c23b516b84120b8d80add8663d951f0b9,8638066593605423408,0,0,identity-paper-r1,"{""age_bits"":8,""application_units"":2,""hash_rounds"":5,""scale_mode"":""target_native_size""}",16384,16384,16,16,witness,0.289108,,,,,,,,,,,,,phase,,,true,,,,,measured,paper-scale identity campaign,os_cache_primer,false,true,ok,"{""air_trace_cells"":16384.0,""trace_rows"":16384.0}",,,,,,
c254d67c-3700-4dd1-92c3-da0a561948ab,2026-08-20T10:52:22.617430+00:00,PAPER-RQ1-IDENTITY,paper-identity-stark-v1,credential,winterfell-0.13.1-f128,de37e6b6e76575a9843f9bc8c93dd6cd0baeb50e,c24f915ebca51f6b1ec2495b2fd8d52c23b516b84120b8d80add8663d951f0b9,8638066593605423408,0,0,identity-paper-r1,"{""age_bits"":8,""application_units"":2,""hash_rounds"":5,""scale_mode"":""target_native_size""}",16384,16384,16,16,setup_or_preprocess,,,,,,,,,,,,,,phase,,,true,,,Winterfell exposes transparent trace/AIR proofing; no trusted setup or KZG commitment phase,,measured,paper-scale identity campaign,os_cache_primer,false,false,unsupported,{},,,,,,
c254d67c-3700-4dd1-92c3-da0a561948ab,2026-08-20T10:52:22.617452+00:00,PAPER-RQ1-IDENTITY,paper-identity-stark-v1,credential,winterfell-0.13.1-f128,de37e6b6e76575a9843f9bc8c93dd6cd0baeb50e,c24f915ebca51f6b1ec2495b2fd8d52c23b516b84120b8d80add8663d951f0b9,8638066593605423408,0,0,identity-paper-r1,"{""age_bits"":8,""application_units"":2,""hash_rounds"":5,""scale_mode"":""target_native_size""}",16384,16384,16,16,key_load,,,,,,,,,,,,,,phase,,,true,,,Winterfell exposes transparent trace/AIR proofing; no trusted setup or KZG commitment phase,,measured,paper-scale identity campaign,os_cache_primer,false,false,unsupported,{},,,,,,
c254d67c-3700-4dd1-92c3-da0a561948ab,2026-08-20T10:52:22.617474+00:00,PAPER-RQ1-IDENTITY,paper-identity-stark-v1,credential,winterfell-0.13.1-f128,de37e6b6e76575a9843f9bc8c93dd6cd0baeb50e,c24f915ebca51f6b1ec2495b2fd8d52c23b516b84120b8d80add8663d951f0b9,8638066593605423408,0,0,identity-paper-r1,"{""age_bits"":8,""application_units"":2,""hash_rounds"":5,""scale_mode"":""target_native_size""}",16384,16384,16,16,msm,,,,,,,,,,,,,,phase,,,true,,,Winterfell exposes transparent trace/AIR proofing; no trusted setup or KZG commitment phase,,measured,paper-scale identity campaign,os_cache_primer,false,false,unsupported,{},,,,,,
c254d67c-3700-4dd1-92c3-da0a561948ab,2026-08-20T10:52:22.617492+00:00,PAPER-RQ1-IDENTITY,paper-identity-stark-v1,credential,winterfell-0.13.1-f128,de37e6b6e76575a9843f9bc8c93dd6cd0baeb50e,c24f915ebca51f6b1ec2495b2fd8d52c23b516b84120b8d80add8663d951f0b9,8638066593605423408,0,0,identity-paper-r1,"{""age_bits"":8,""application_units"":2,""hash_rounds"":5,""scale_mode"":""target_native_size""}",16384,16384,16,16,fft_ntt,,,,,,,,,,,,,,phase,,,true,,,Winterfell exposes transparent trace/AIR proofing; no trusted setup or KZG commitment phase,,measured,paper-scale identity campaign,os_cache_primer,false,false,unsupported,{},,,,,,
c254d67c-3700-4dd1-92c3-da0a561948ab,2026-08-20T10:52:22.617510+00:00,PAPER-RQ1-IDENTITY,paper-identity-stark-v1,credential,winterfell-0.13.1-f128,de37e6b6e76575a9843f9bc8c93dd6cd0baeb50e,c24f915ebca51f6b1ec2495b2fd8d52c23b516b84120b8d80add8663d951f0b9,8638066593605423408,0,0,identity-paper-r1,"{""age_bits"":8,""application_units"":2,""hash_rounds"":5,""scale_mode"":""target_native_size""}",16384,16384,16,16,prove_total,106.823317,,,,,,,,,,,,,phase,,,true,,,,,measured,paper-scale identity campaign,os_cache_primer,false,true,ok,"{""trace_rows"":16384.0}",,,,,,
c254d67c-3700-4dd1-92c3-da0a561948ab,2026-08-20T10:52:22.617531+00:00,PAPER-RQ1-IDENTITY,paper-identity-stark-v1,credential,winterfell-0.13.1-f128,de37e6b6e76575a9843f9bc8c93dd6cd0baeb50e,c24f915ebca51f6b1ec2495b2fd8d52c23b516b84120b8d80add8663d951f0b9,8638066593605423408,0,0,identity-paper-r1,"{""age_bits"":8,""application_units"":2,""hash_rounds"":5,""scale_mode"":""target_native_size""}",16384,16384,16,16,serialize,0.023624,,,,,,,,,,,,,phase,,,true,,,,,measured,paper-scale identity campaign,os_cache_primer,false,true,ok,"{""proof_bytes"":52831.0}",,,,,,
c254d67c-3700-4dd1-92c3-da0a561948ab,2026-08-20T10:52:22.617551+00:00,PAPER-RQ1-IDENTITY,paper-identity-stark-v1,credential,winterfell-0.13.1-f128,de37e6b6e76575a9843f9bc8c93dd6cd0baeb50e,c24f915ebca51f6b1ec2495b2fd8d52c23b516b84120b8d80add8663d951f0b9,8638066593605423408,0,0,identity-paper-r1,"{""age_bits"":8,""application_units"":2,""hash_rounds"":5,""scale_mode"":""target_native_size""}",16384,16384,16,16,deserialize,0.041007,,,,,,,,,,,,,phase,,,true,,,,,measured,paper-scale identity campaign,os_cache_primer,false,true,ok,"{""proof_bytes"":52831.0}",,,,,,
c254d67c-3700-4dd1-92c3-da0a561948ab,2026-08-20T10:52:22.617570+00:00,PAPER-RQ1-IDENTITY,paper-identity-stark-v1,credential,winterfell-0.13.1-f128,de37e6b6e76575a9843f9bc8c93dd6cd0baeb50e,c24f915ebca51f6b1ec2495b2fd8d52c23b516b84120b8d80add8663d951f0b9,8638066593605423408,0,0,identity-paper-r1,"{""age_bits"":8,""application_units"":2,""hash_rounds"":5,""scale_mode"":""target_native_size""}",16384,16384,16,16,verify_total,1.600829,,,,,,,,,,,,,phase,,,true,,,,,measured,paper-scale identity campaign,os_cache_primer,false,true,ok,"{""trace_rows"":16384.0}",,,,,,
