run_id,timestamp,claim_id,experiment_id,workload,variant,adapter_commit,config_hash,seed,repetition,order_index,parameter_set,parameters_json,input_scale,native_work_units,threads,cores_visible,phase,latency_ms,cpu_time_ms,peak_rss_mb,proof_bytes,verify_ok,exit_code,error_type,page_faults,process_read_bytes,process_write_bytes,peak_swap_mb,ram_per_application_unit,process_counter_provider,measurement_scope,energy_joules,energy_source,cold_start,invalid_proof_kind,rejection_latency_ms,metric_unavailable_reason,boundary_reason,evidence_class,result_scope,run_role,recorded,phase_supported,phase_status,phase_metrics_json,constraints,public_inputs,native_relation_size,relation_unit,counter_sampling_interval_ms,counter_samples,system_mem_total_mb,system_swap_total_mb,system_mem_available_start_mb,system_mem_available_end_mb,system_mem_available_min_mb,system_swap_used_start_mb,system_swap_used_end_mb,system_swap_used_peak_mb,system_swap_in_pages_delta,system_swap_out_pages_delta,system_swap_in_mb_delta,system_swap_out_mb_delta,system_swap_io_observed,system_counter_provider,system_counter_unavailable_reason,system_sampling_interval_ms,system_counter_samples
693e422f-0bfd-4818-b2c3-be874befaebe,2026-09-12T09:54:00.674304+00:00,PAPER-RQ2-STATE-APPLICATION-SCALING,paper-state_application-groth16-v1,batched_state,ark-groth16-0.6.0-bls12-381,7586902aa963a117c604ef0ca2c811c4c0e69e55,0d91448a4cccd7f1830b0c320fa63637a411a300507c49d99347382a4e790ed7,6304165079078729080,0,0,state_application-paper-r1,"{""delta_schedule"":""splitmix64-v1"",""hash_rounds"":5,""scale_mode"":""application_units"",""stark_relation_mode"":""application_predicate"",""update_bits"":16}",127,127,16,16,native_execution,1.380200,,,,,,,,,,,,,phase,,,true,,,,,measured,E2/E3 same-predicate state application-scaling campaign,os_cache_primer,false,true,ok,"{""application_units"":127.0,""hash_invocations"":254.0,""hash_rounds"":5.0,""native_work_units"":127.0,""range_bits_total"":2032.0,""relation_digest"":452493050612387.0}",,,,,,,,,,,,,,,,,,,,,,,
693e422f-0bfd-4818-b2c3-be874befaebe,2026-09-12T09:54:00.674390+00:00,PAPER-RQ2-STATE-APPLICATION-SCALING,paper-state_application-groth16-v1,batched_state,ark-groth16-0.6.0-bls12-381,7586902aa963a117c604ef0ca2c811c4c0e69e55,0d91448a4cccd7f1830b0c320fa63637a411a300507c49d99347382a4e790ed7,6304165079078729080,0,0,state_application-paper-r1,"{""delta_schedule"":""splitmix64-v1"",""hash_rounds"":5,""scale_mode"":""application_units"",""stark_relation_mode"":""application_predicate"",""update_bits"":16}",127,127,16,16,constraint_synthesis,4.884131,,,,,,,,,,,,,phase,,,true,,,,,measured,E2/E3 same-predicate state application-scaling campaign,os_cache_primer,false,true,ok,"{""application_units"":127.0,""constraint_count"":5971.0,""hash_invocations"":254.0,""hash_rounds"":5.0,""range_bits_total"":2032.0}",,,,,,,,,,,,,,,,,,,,,,,
693e422f-0bfd-4818-b2c3-be874befaebe,2026-09-12T09:54:00.674423+00:00,PAPER-RQ2-STATE-APPLICATION-SCALING,paper-state_application-groth16-v1,batched_state,ark-groth16-0.6.0-bls12-381,7586902aa963a117c604ef0ca2c811c4c0e69e55,0d91448a4cccd7f1830b0c320fa63637a411a300507c49d99347382a4e790ed7,6304165079078729080,0,0,state_application-paper-r1,"{""delta_schedule"":""splitmix64-v1"",""hash_rounds"":5,""scale_mode"":""application_units"",""stark_relation_mode"":""application_predicate"",""update_bits"":16}",127,127,16,16,witness_assignment,,,,,,,,,,,,,,phase,,,true,,,Arkworks assigns witness values while generate_constraints synthesizes the R1CS; the public API exposes no independent assignment timer,,measured,E2/E3 same-predicate state application-scaling campaign,os_cache_primer,false,false,unsupported,{},,,,,,,,,,,,,,,,,,,,,,,
693e422f-0bfd-4818-b2c3-be874befaebe,2026-09-12T09:54:00.674445+00:00,PAPER-RQ2-STATE-APPLICATION-SCALING,paper-state_application-groth16-v1,batched_state,ark-groth16-0.6.0-bls12-381,7586902aa963a117c604ef0ca2c811c4c0e69e55,0d91448a4cccd7f1830b0c320fa63637a411a300507c49d99347382a4e790ed7,6304165079078729080,0,0,state_application-paper-r1,"{""delta_schedule"":""splitmix64-v1"",""hash_rounds"":5,""scale_mode"":""application_units"",""stark_relation_mode"":""application_predicate"",""update_bits"":16}",127,127,16,16,satisfiability_check,1073.264638,,,,,,,,,,,,,phase,,,true,,,,,measured,E2/E3 same-predicate state application-scaling campaign,os_cache_primer,false,true,ok,"{""constraint_count"":5971.0}",,,,,,,,,,,,,,,,,,,,,,,
693e422f-0bfd-4818-b2c3-be874befaebe,2026-09-12T09:54:00.674467+00:00,PAPER-RQ2-STATE-APPLICATION-SCALING,paper-state_application-groth16-v1,batched_state,ark-groth16-0.6.0-bls12-381,7586902aa963a117c604ef0ca2c811c4c0e69e55,0d91448a4cccd7f1830b0c320fa63637a411a300507c49d99347382a4e790ed7,6304165079078729080,0,0,state_application-paper-r1,"{""delta_schedule"":""splitmix64-v1"",""hash_rounds"":5,""scale_mode"":""application_units"",""stark_relation_mode"":""application_predicate"",""update_bits"":16}",127,127,16,16,witness,1078.148769,,,,,,,,,,,,,phase,,,true,,,,,measured,E2/E3 same-predicate state application-scaling campaign,os_cache_primer,false,true,ok,"{""application_units"":127.0,""constraint_count"":5971.0,""hash_invocations"":254.0,""hash_rounds"":5.0,""range_bits_total"":2032.0}",,,,,,,,,,,,,,,,,,,,,,,
693e422f-0bfd-4818-b2c3-be874befaebe,2026-09-12T09:54:00.674488+00:00,PAPER-RQ2-STATE-APPLICATION-SCALING,paper-state_application-groth16-v1,batched_state,ark-groth16-0.6.0-bls12-381,7586902aa963a117c604ef0ca2c811c4c0e69e55,0d91448a4cccd7f1830b0c320fa63637a411a300507c49d99347382a4e790ed7,6304165079078729080,0,0,state_application-paper-r1,"{""delta_schedule"":""splitmix64-v1"",""hash_rounds"":5,""scale_mode"":""application_units"",""stark_relation_mode"":""application_predicate"",""update_bits"":16}",127,127,16,16,setup_or_preprocess,198.386391,,,,,,,,,,,,,phase,,,true,,,,,measured,E2/E3 same-predicate state application-scaling campaign,os_cache_primer,false,true,ok,"{""constraint_count"":5971.0}",,,,,,,,,,,,,,,,,,,,,,,
693e422f-0bfd-4818-b2c3-be874befaebe,2026-09-12T09:54:00.674508+00:00,PAPER-RQ2-STATE-APPLICATION-SCALING,paper-state_application-groth16-v1,batched_state,ark-groth16-0.6.0-bls12-381,7586902aa963a117c604ef0ca2c811c4c0e69e55,0d91448a4cccd7f1830b0c320fa63637a411a300507c49d99347382a4e790ed7,6304165079078729080,0,0,state_application-paper-r1,"{""delta_schedule"":""splitmix64-v1"",""hash_rounds"":5,""scale_mode"":""application_units"",""stark_relation_mode"":""application_predicate"",""update_bits"":16}",127,127,16,16,prove_total,438.750104,,,,,,,,,,,,,phase,,,true,,,,,measured,E2/E3 same-predicate state application-scaling campaign,os_cache_primer,false,true,ok,"{""constraint_count"":5971.0}",,,,,,,,,,,,,,,,,,,,,,,
693e422f-0bfd-4818-b2c3-be874befaebe,2026-09-12T09:54:00.674528+00:00,PAPER-RQ2-STATE-APPLICATION-SCALING,paper-state_application-groth16-v1,batched_state,ark-groth16-0.6.0-bls12-381,7586902aa963a117c604ef0ca2c811c4c0e69e55,0d91448a4cccd7f1830b0c320fa63637a411a300507c49d99347382a4e790ed7,6304165079078729080,0,0,state_application-paper-r1,"{""delta_schedule"":""splitmix64-v1"",""hash_rounds"":5,""scale_mode"":""application_units"",""stark_relation_mode"":""application_predicate"",""update_bits"":16}",127,127,16,16,serialize,0.002926,,,,,,,,,,,,,phase,,,true,,,,,measured,E2/E3 same-predicate state application-scaling campaign,os_cache_primer,false,true,ok,"{""proof_bytes"":192.0}",,,,,,,,,,,,,,,,,,,,,,,
693e422f-0bfd-4818-b2c3-be874befaebe,2026-09-12T09:54:00.674547+00:00,PAPER-RQ2-STATE-APPLICATION-SCALING,paper-state_application-groth16-v1,batched_state,ark-groth16-0.6.0-bls12-381,7586902aa963a117c604ef0ca2c811c4c0e69e55,0d91448a4cccd7f1830b0c320fa63637a411a300507c49d99347382a4e790ed7,6304165079078729080,0,0,state_application-paper-r1,"{""delta_schedule"":""splitmix64-v1"",""hash_rounds"":5,""scale_mode"":""application_units"",""stark_relation_mode"":""application_predicate"",""update_bits"":16}",127,127,16,16,deserialize,0.779912,,,,,,,,,,,,,phase,,,true,,,,,measured,E2/E3 same-predicate state application-scaling campaign,os_cache_primer,false,true,ok,"{""proof_bytes"":192.0}",,,,,,,,,,,,,,,,,,,,,,,
693e422f-0bfd-4818-b2c3-be874befaebe,2026-09-12T09:54:00.674566+00:00,PAPER-RQ2-STATE-APPLICATION-SCALING,paper-state_application-groth16-v1,batched_state,ark-groth16-0.6.0-bls12-381,7586902aa963a117c604ef0ca2c811c4c0e69e55,0d91448a4cccd7f1830b0c320fa63637a411a300507c49d99347382a4e790ed7,6304165079078729080,0,0,state_application-paper-r1,"{""delta_schedule"":""splitmix64-v1"",""hash_rounds"":5,""scale_mode"":""application_units"",""stark_relation_mode"":""application_predicate"",""update_bits"":16}",127,127,16,16,verify_core,2.299631,,,,,,,,,,,,,phase,,,true,,,,,measured,E2/E3 same-predicate state application-scaling campaign,os_cache_primer,false,true,ok,{},,,,,,,,,,,,,,,,,,,,,,,
